Sehir,Urun,Konum,En_Dusuk,En_Yuksek,Tarih
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
Gaziantep,HURMA,Gaziantep Merkez,60.00,80.00,25.02.2026
Gaziantep,ISPANAK,Gaziantep Merkez,15.00,25.00,25.02.2026
Gaziantep,LİMON,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,MANDALİNA,Gaziantep Merkez,15.00,30.00,25.02.2026
Gaziantep,PIRASA,Gaziantep Merkez,20.00,30.00,25.02.2026
Gaziantep,SARIMSAK KURU,Gaziantep Merkez,100.00,120.00,25.02.2026
Gaziantep,SARIMSAK YEŞİL,Gaziantep Merkez,20.00,40.00,23.02.2026
Gaziantep,DOMATES SALKIM,Gaziantep Merkez,40.00,55.00,25.02.2026
Gaziantep,DOMATES SERA,Gaziantep Merkez,30.00,55.00,25.02.2026
Gaziantep,LAHANA KARA,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,SOĞAN YEŞİL,Gaziantep Merkez,30.00,50.00,23.02.2026
Gaziantep,DOMATES ÇERİ,Gaziantep Merkez,40.00,65.00,25.02.2026
Gaziantep,PATATES,Gaziantep Merkez,10.00,16.00,25.02.2026
Gaziantep,SOĞAN KURU,Gaziantep Merkez,7.00,13.00,25.02.2026
Gaziantep,MARUL,Gaziantep Merkez,27.00,33.00,25.02.2026
Gaziantep,LAHANA BEYAZ,Gaziantep Merkez,8.00,13.00,25.02.2026
Gaziantep,HAVUÇ,Gaziantep Merkez,12.00,15.00,25.02.2026
Gaziantep,PORTAKAL,Gaziantep Merkez,13.00,25.00,25.02.2026
Gaziantep,ELMA,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KABAK,Gaziantep Merkez,70.00,120.00,25.02.2026
Gaziantep,KARNABAHAR,Gaziantep Merkez,15.00,22.00,25.02.2026
Gaziantep,ARMUT,Gaziantep Merkez,80.00,110.00,25.02.2026
Gaziantep,MAYDANOZ,Gaziantep Merkez,6.00,8.00,25.02.2026
Gaziantep,MUZ İTHAL,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,MUZ YERLİ,Gaziantep Merkez,53.00,65.00,25.02.2026
Gaziantep,NAR,Gaziantep Merkez,45.00,80.00,25.02.2026
Gaziantep,ÜZÜM,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,TURP,Gaziantep Merkez,10.00,13.00,25.02.2026
Gaziantep,GREYFURT,Gaziantep Merkez,40.00,80.00,25.02.2026
Gaziantep,KESTANE,Gaziantep Merkez,200.00,300.00,25.02.2026
Gaziantep,MANTAR,Gaziantep Merkez,40.00,45.00,25.02.2026
Gaziantep,PANCAR,Gaziantep Merkez,20.00,25.00,25.02.2026
Gaziantep,SALATALIK,Gaziantep Merkez,90.00,100.00,25.02.2026
Gaziantep,BİBER KÖY,Gaziantep Merkez,70.00,100.00,25.02.2026
Gaziantep,PATLICAN TOPAK,Gaziantep Merkez,70.00,90.00,25.02.2026
Gaziantep,KİVİ,Gaziantep Merkez,85.00,120.00,25.02.2026
Gaziantep,PATLICAN KEMER,Gaziantep Merkez,85.00,100.00,25.02.2026
Gaziantep,BİBER DOLMALIK,Gaziantep Merkez,80.00,105.00,25.02.2026
Gaziantep,BİBER KAPYA,Gaziantep Merkez,60.00,85.00,25.02.2026
Gaziantep,BİBER LOPEZ,Gaziantep Merkez,80.00,120.00,25.02.2026
Gaziantep,BİBER SİVRİ,Gaziantep Merkez,50.00,80.00,25.02.2026
Gaziantep,BİBER SÜS,Gaziantep Merkez,85.00,125.00,25.02.2026
Gaziantep,ÇİLEK,Gaziantep Merkez,150.00,250.00,25.02.2026
