hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Marul (Kıvırcık),Kıvırcık Salata 1 Adet,marul_kivirik,kg_equivalent,1.0,Kivirik salata paket 1 adet
Marul (Kıvırcık),Kıvırcık Demet 1 Adet,marul_kivirik,kg_equivalent,1.0,Kivirik demet paket 1 adet
Marul (Kıvırcık),Çıtır Marul 1 Adet,marul_citir,weak,1.0,Citir marul varyete farki
Marul (Kıvırcık),Eurofresh Yıkanmış Yaprak Marul 250 Gr,marul_kivirik,kg_equivalent,1.0,Yikanmis yaprak marul paket 250 gr
Sarımsak (Kuru),Kuru Sarımsak 1 Paket,sarimsak_kuru,exact,1.0,Kuru sarimsak paket 1 paket
Sarımsak (Kuru),Kuru Sarımsak 1 Kg,sarimsak_kuru,exact,1.0,Kuru sarimsak paket 1 kg
Sarımsak (Kuru),File Sarımsak 200 Gr,sarimsak_kuru,kg_equivalent,1.0,Kuru sarimsak file paket 200 gr
Sarımsak (Kuru),Sarımsak 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Taze sarimsak paket 1 kg
Sarımsak (Kuru),Kuru Dolmalık Patlıcan 18 Adet,sarimsak_kuru,reject,1.0,Patlican farkli sebze
Sarımsak (Kuru),Kuru Soğan 1 Kg,sarimsak_kuru,reject,1.0,Sogan farkli sebze
Sarımsak (Kuru),Sarımsak File 250 Gr,sarimsak_kuru,kg_equivalent,1.0,Sarimsak file paket 250 gr
Sarımsak (Kuru),Taze Sarımsak 250 Gr,sarimsak_kuru,kg_equivalent,1.0,Taze sarimsak paket 250 gr
Sarımsak (Kuru),Kuru Üzüm Promosyon 300 Gr,sarimsak_kuru,reject,1.0,Uzum farkli meyve
Sarımsak (Kuru),Muti Dondurulmuş Sarımsak 225 Gr,sarimsak_kuru,weak,1.0,Dondurulmus sarimsak taze ile farkli islem
Sarımsak (Kuru),Taşköprü Sarımsak 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Taskoprü sarimsak paket 1 kg
Sarımsak (Kuru),Sarımsak Taze Baş 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Taze sarimsak bas paket 1 kg
Salatalık,Salatalık 1 Kg,salatali,exact,1.0,Ayni urun paket 1 kg
Salatalık,Çengelköy Salatalık 1 Kg,salatali_cengelkoy,kg_equivalent,1.0,Cengelkoy salatali paket 1 kg
Salatalık,Çengelköy Salatalık 500 Gr,salatali_cengelkoy,kg_equivalent,1.0,Cengelkoy salatali paket 500 gr
Salatalık,Çengel Salatalık Gurme 1 Paket,salatali_cengelkoy,kg_equivalent,1.0,Cengelkoy salatali gurme paket
Salatalık,Eko Salatalık 1 Kg,salatali,kg_equivalent,1.0,Eko salatali paket 1 kg
Elma (Granny Smith),Granny Smith Elma 1 Kg,elma_granny_smith,exact,1.0,Granny smith elma varyete 1 kg
Elma (Granny Smith),Elma Granny Smith Gurme 1 Kg,elma_granny_smith,kg_equivalent,1.0,Granny smith elma gurme paket 1 kg
Elma (Granny Smith),Granny Elma 1 Kg,elma_granny,weak,1.0,Granny elma farkli varyete
Elma (Granny Smith),Starking Elma 1 Kg,elma_starking,weak,1.0,Starking elma farkli varyete
Elma (Granny Smith),Golden Elma 1 Kg,elma_golden,weak,1.0,Golden elma farkli varyete
Elma (Granny Smith),Ekonomik Elma 1 Kg,elma_ekonomik,weak,1.0,Ekonomik elma farkli varyete
Elma (Granny Smith),SuperFresh Elma Dilim Patates 1 Kg,elma_granny_smith,reject,1.0,Patates urun farkli
Elma (Granny Smith),Torpat Elma Dilim Patates 1 Kg,elma_granny_smith,reject,1.0,Patates urun farkli
Elma (Granny Smith),Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,elma_granny_smith,reject,1.0,Smoothie islenmis urun
Elma (Granny Smith),Feast Elma Dilim Patates 1 Kg,elma_granny_smith,reject,1.0,Patates urun farkli
Elma (Granny Smith),Lavi Dondurulmuş Elma Dilim Patates 1 Kg,elma_granny_smith,reject,1.0,Patates urun farkli
Elma (Granny Smith),Atıştırmalık Starking Elma 1 Kg,elma_granny_smith,reject,1.0,Starking elma farkli varyete
Kayısı,Kayısı 1 Kg,kayisi,exact,1.0,Ayni urun paket 1 kg
Kayısı,Activia Kayısı 4x100 Gr,kayisi,reject,1.0,Yogurt islenmis urun
Kayısı,Seğmen Çilek Kayısı Reçeli 380 Gr,kayisi,reject,1.0,Recel islenmis urun
Domates (Cherry),Cherry Domates 250 Gr,domates_cherry,exact,1.0,Cherry domates varyete 250 gr
Domates (Cherry),Domates Pembe 1 Kg,domates_pembe,weak,1.0,Pembe domates farkli varyete
Domates (Cherry),Salkım Domates 1 Kg,domates_salkkim,weak,1.0,Salkkim domates farkli varyete
Domates (Cherry),Şeker Domates 250 Gr,domates_seker,weak,1.0,Seker domates farkli varyete
Domates (Cherry),Kokteyl Domates 1 Kg,domates_kokteyl,weak,1.0,Kokteyl domates farkli varyete
Domates (Cherry),Atıştırmalık Domates 1 Kg,domates_atistirmali,weak,1.0,Atistirmali domates farkli varyete
Domates (Cherry),Kokteyl Domates 500 Gr,domates_kokteyl,weak,1.0,Kokteyl domates farkli varyete
Domates (Cherry),Salkım Domates Paket 500 Gr,domates_salkkim,weak,1.0,Salkkim domates farkli varyete
Domates (Cherry),Pembe Domates 500 Gr,domates_pembe,weak,1.0,Pembe domates farkli varyete
Domates (Cherry),Eko Domates 1 Kg,domates_pembe,weak,1.0,Eko domates farkli varyete
Domates (Cherry),Tagem Turuncu Domates 1 Kg,domates_turuncu,weak,1.0,Turuncu domates farkli varyete
Domates (Cherry),Domates 1 Kg,domates_pembe,weak,1.0,Genel domates farkli varyete
Marul (Aysberg),Göbek Marul 1 Adet,marul_gobek,weak,1.0,Gobek marul varyete farki
Marul (Aysberg),Marul 1 Adet,marul,weak,1.0,Genel marul aysberg ile farki
Marul (Aysberg),Çıtır Marul 1 Adet,marul_citir,weak,1.0,Citir marul varyete farki
Marul (Aysberg),Eurofresh Yıkanmış Yaprak Marul 250 Gr,marul,kg_equivalent,1.0,Yikanmis yaprak marul paket 250 gr
Marul (Aysberg),Eurofresh Yıkanmış Kıvırcık Marul 150 Gr,marul_kivirik,weak,1.0,Kivirik marul varyete farki
Soğan (Beyaz),Soğan 1 Kg,sogan,exact,1.0,Ayni urun paket 1 kg
Soğan (Beyaz),Nimet Dondurulmuş Soğan Halkası 450 Gr,sogan,weak,1.0,Dondurulmus sogan taze ile farkli islem
Soğan (Beyaz),Kuru Soğan 1 Kg,sogan,weak,1.0,Kuru sogan taze ile farkli islem
Soğan (Beyaz),Superfresh Soğan 450 Gr,sogan,kg_equivalent,1.0,Superfresh sogan paket 450 gr
Soğan (Beyaz),Taze Soğan 1 Demet,sogan,kg_equivalent,1.0,Taze sogan demet 1 paket
Soğan (Beyaz),Feast Gurme Soğan Halka 450 Gr,sogan,weak,1.0,Gurme dondurulmus sogan
Soğan (Beyaz),Beyaz Lahana 1 Kg,sogan,reject,1.0,Lahana farkli sebze
Soğan (Beyaz),Feast Küp Soğan 1 Kg,sogan,weak,1.0,Kup sogan islenmis
Soğan (Beyaz),Arpacık Soğan 1 Kg,sogan,weak,1.0,Arpacik sogan varyete farki
Soğan (Beyaz),İnci Soğan Halkası 450 Gr,sogan,weak,1.0,Sogan halkasi islenmis
Soğan (Beyaz),Mor Soğan 1 Kg,sogan_mor,weak,1.0,Mor sogan varyete farki
Soğan (Beyaz),Soğan Yeni Hasat 1 Kg,sogan,kg_equivalent,1.0,Yeni hasat sogan paket 1 kg
Mantar (Kültür),Mantar Tabak 300 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 300 gr
Mantar (Kültür),Mantar 400 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 400 gr
Mantar (Kültür),Kültür Mantarı 400 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 400 gr
Mantar (Kültür),Mantar Paket 400 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 400 gr
Mantar (Kültür),Mantar 300 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 300 gr
Mantar (Kültür),Mantar Izgara 1 Kg,mantar_kultur,weak,1.0,Izgara mantari islenmis
Mantar (Kültür),Mantar Shiitake 200 Gr,mantar_shiitake,weak,1.0,Shiitake mantari varyete farki
Mantar (Kültür),Dilim Mantar 400 Gr,mantar_kultur,weak,1.0,Dilim mantari islenmis
Mantar (Kültür),İstiridye Mantar 200 Gr,mantar_istiriye,weak,1.0,Istiriye mantari varyete farki
Üzüm (Beyaz),İthal Beyaz Üzüm 1 Kg,uzum_beyaz_ithal,kg_equivalent,1.0,Ithal beyaz uzum paket 1 kg
Üzüm (Beyaz),Beyaz Üzüm 1 Kg,uzum_beyaz,exact,1.0,Beyaz uzum varyete 1 kg
Üzüm (Beyaz),Beyaz Lahana 1 Kg,uzum_beyaz,reject,1.0,Lahana farkli sebze
Üzüm (Beyaz),Kuru Üzüm Promosyon 300 Gr,uzum_beyaz,weak,1.0,Kuru uzum islenmis urun
Üzüm (Beyaz),Kilis Karası Üzüm 1 Kg,uzum_kilis_karasi,weak,1.0,Kilis karasi uzum varyete farki
Üzüm (Beyaz),Üzüm Siyah Çekirdeksiz 1 Kg,uzum_siyah,weak,1.0,Siyah uzum varyete farki
Üzüm (Beyaz),Siyah Jumbo Üzüm Çekirdeksiz 1 Kg,uzum_siyah,weak,1.0,Siyah uzum varyete farki
Üzüm (Beyaz),Besni Üzüm 1 Kg,uzum_besni,weak,1.0,Besni uzum varyete farki
Üzüm (Beyaz),Avşarlar Besni Üzüm 400 Gr,uzum_besni,weak,1.0,Besni uzum varyete farki
Üzüm (Beyaz),Beyaz Hindiba 1 Kg,uzum_beyaz,reject,1.0,Hindiba farkli sebze
Üzüm (Beyaz),Red Globe Üzüm 1 Kg,uzum_red_globe,weak,1.0,Red globe uzum varyete farki
Üzüm (Beyaz),Çekirdeksiz Üzüm 1 Kg,uzum_beyaz,kg_equivalent,1.0,Cekirdeksiz beyaz uzum paket 1 kg
Biber (Dolmalık),Dolmalık Biber 300 Gr,biber_dolmalik,exact,1.0,Dolmalik biber paket 300 gr
Biber (Dolmalık),Kapya Biber 1 Kg,biber_kapya,weak,1.0,Kapya biber farkli varyete
Biber (Dolmalık),Dolma Biber 1 Kg,biber_dolma,weak,1.0,Dolma biber farkli varyete
Biber (Dolmalık),Çarliston Biber 300 Gr,biber_carliston,weak,1.0,Carliston biber farkli varyete
Biber (Dolmalık),Yeşil Biber 1 Kg,biber_yesil,weak,1.0,Yesil biber farkli varyete
Biber (Dolmalık),Sivri Biber Paket 300 Gr,biber_sivri,weak,1.0,Sivri biber farkli varyete
Biber (Dolmalık),Kırmızı Biber Paket 300 Gr,biber_kirmizi,weak,1.0,Kirmizi biber farkli varyete
Biber (Dolmalık),Çarliston Biber 1 Kg,biber_carliston,weak,1.0,Carliston biber farkli varyete
Biber (Dolmalık),Sivri Biber 1 Kg,biber_sivri,weak,1.0,Sivri biber farkli varyete
Biber (Dolmalık),Şili Biber 150 Gr,biber_sili,weak,1.0,Sili biber farkli varyete
Biber (Dolmalık),Kırmızı Dolma Biber 1 Kg,biber_kirmizi_dolma,weak,1.0,Kirmizi dolma biber varyete
Biber (Dolmalık),Muti Dondurulmuş Biber Şerit Mix 450 Gr,biber_dolmalik,weak,1.0,Dondurulmus biber mix
Biber (Çarliston),Çarliston Biber 300 Gr,biber_carliston,exact,1.0,Carliston biber paket 300 gr
Biber (Çarliston),Çarliston Biber 1 Kg,biber_carliston,exact,1.0,Carliston biber paket 1 kg
Biber (Çarliston),Gurme Paket Çarliston Biber 1 Kg,biber_carliston,kg_equivalent,1.0,Carliston biber gurme paket 1 kg
Biber (Çarliston),Kapya Biber 1 Kg,biber_kapya,weak,1.0,Kapya biber farkli varyete
Biber (Çarliston),Dolma Biber 1 Kg,biber_dolma,weak,1.0,Dolma biber farkli varyete
Biber (Çarliston),Yeşil Biber 1 Kg,biber_yesil,weak,1.0,Yesil biber farkli varyete
Biber (Çarliston),Sivri Biber Paket 300 Gr,biber_sivri,weak,1.0,Sivri biber farkli varyete
Biber (Çarliston),Kırmızı Biber Paket 300 Gr,biber_kirmizi,weak,1.0,Kirmizi biber farkli varyete
Biber (Çarliston),Dolmalık Biber 300 Gr,biber_dolmalik,weak,1.0,Dolmalik biber farkli varyete
Biber (Çarliston),Sivri Biber 1 Kg,biber_sivri,weak,1.0,Sivri biber farkli varyete
Biber (Çarliston),Şili Biber 150 Gr,biber_sili,weak,1.0,Sili biber farkli varyete
Biber (Çarliston),Kırmızı Dolma Biber 1 Kg,biber_kirmizi_dolma,weak,1.0,Kirmizi dolma biber varyete
Yeşil Soğan,Soğan 1 Kg,sogan,kg_equivalent,1.0,Sogan paket 1 kg
Yeşil Soğan,Yeşil Biber 1 Kg,sogan,reject,1.0,Biber farkli sebze
Yeşil Soğan,Yeşil Erik 1 Kg,sogan,reject,1.0,Erik farkli meyve
Yeşil Soğan,Soğan Yeni Hasat 1 Kg,sogan,kg_equivalent,1.0,Yeni hasat sogan paket 1 kg
Yeşil Soğan,Queen's Harvest Yeşil Kuşkonmaz 250 Gr,sogan,reject,1.0,Kuskonmaz farkli sebze
Yeşil Soğan,Yeşil Şili Biberi 1 Kg,sogan,reject,1.0,Biber farkli sebze
Yeşil Soğan,Zeo Biberli Yeşil Zeytin 3XL-2XL 400 Gr,sogan,reject,1.0,Zeytin islenmis urun
Yeşil Soğan,Zeo Baharatlı Yeşil Zeytin XS 2x400 Gr,sogan,reject,1.0,Zeytin islenmis urun
Yeşil Soğan,Bağcı Biberli Yeşil Zeytin 2xl 400 Gr,sogan,reject,1.0,Zeytin islenmis urun
Yeşil Soğan,Doğadan Yumuşak İçim Yeşil Çay 20'li 22 Gr,sogan,reject,1.0,Cay islenmis urun
Yeşil Soğan,Cem Dilimli Yeşil Zeytin 300 Gr,sogan,reject,1.0,Zeytin islenmis urun
Yeşil Soğan,Fora Izgara Yeşil Zeytin 230 Gr,sogan,reject,1.0,Zeytin islenmis urun
Fasulye (Taze),Superfresh Taze Fasulye 450 Gr,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 450 gr
Fasulye (Taze),Çokça Dondurulmuş Taze Fasulye 450 Gr,fasulye_taze,weak,1.0,Dondurulmus fasulye taze ile farkli islem
Fasulye (Taze),Feast Taze Fasulye 450 Gr,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 450 gr
Fasulye (Taze),Fasulye Taze 1 Kg,fasulye_taze,exact,1.0,Taze fasulye paket 1 kg
Fasulye (Taze),Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 2.5 kg
Fasulye (Taze),Gurme Taze Fasulye 1 Kg,fasulye_taze,exact,1.0,Taze fasulye gurme paket 1 kg
Fasulye (Taze),Paket Fasulye 500 Gr,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 500 gr
Fasulye (Taze),Taze Soğan 1 Demet,fasulye_taze,reject,1.0,Sogan farkli sebze
Fasulye (Taze),Taze Sarımsak 250 Gr,fasulye_taze,reject,1.0,Sarimsak farkli sebze
Fasulye (Taze),Çalı Fasulye 1 Kg,fasulye_cali,weak,1.0,Cali fasulye varyete farki
Fasulye (Taze),Taze Soyulmuş Enginar 5 Adet,fasulye_taze,reject,1.0,Enginar farkli sebze
Fasulye (Taze),Taze İç Fındık 1 Kg,fasulye_taze,reject,1.0,Findik farkli meyve
Bakla (Taze),Taze Soğan 1 Demet,bakla_taze,reject,1.0,Sogan farkli sebze
Bakla (Taze),Taze Sarımsak 250 Gr,bakla_taze,reject,1.0,Sarimsak farkli sebze
Bakla (Taze),Paket Bakla 500 Gr,bakla_taze,kg_equivalent,1.0,Taze bakla paket 500 gr
Bakla (Taze),Taze Soyulmuş Enginar 5 Adet,bakla_taze,reject,1.0,Enginar farkli sebze
Bakla (Taze),Bakla 1 Kg,bakla_taze,exact,1.0,Taze bakla paket 1 kg
Bakla (Taze),Taze İç Fındık 1 Kg,bakla_taze,reject,1.0,Findik farkli meyve
Bakla (Taze),Taze Enginar 1 Adet,bakla_taze,reject,1.0,Enginar farkli sebze
Bakla (Taze),Taze Piliç But İncik 1 Kg,bakla_taze,reject,1.0,Pilis et farkli urun
Bakla (Taze),Taze Bütün Poşet Piliç 1 Kg,bakla_taze,reject,1.0,Pilis et farkli urun
Bakla (Taze),Taze Soğan 1 Kg,bakla_taze,reject,1.0,Sogan farkli sebze
Bakla (Taze),Taze Fesleğen 1 Adet,bakla_taze,reject,1.0,Feslegen farkli sebze
Bakla (Taze),Taze Araka Bezelye 1 Kg,bakla_taze,reject,1.0,Bezelye farkli sebze
Yeni Dünya (Malta),Soğan Yeni Hasat 1 Kg,yeni_dunya,reject,1.0,Sogan farkli sebze
Yeni Dünya (Malta),Malta Eriği 400 Gr,yeni_dunya_malta,kg_equivalent,1.0,Malta erigi paket 400 gr
Yeni Dünya (Malta),Malta Eriği 1 Kg,yeni_dunya_malta,kg_equivalent,1.0,Malta erigi paket 1 kg
Ananas,Ananas 1 Adet,ananas,exact,1.0,Ayni urun paket 1 adet
Ananas,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,ananas,reject,1.0,Smoothie islenmis urun
Ananas,Lavi Smoothie Mango Muz Ananas Avokado 150 Gr,ananas,reject,1.0,Smoothie islenmis urun
Ananas,Ananas Saksı 1 Adet,ananas,kg_equivalent,1.0,Ananas saksi paket 1 adet
Ananas,Dilimlenmiş Taze Ananas 125 Gr,ananas,weak,1.0,Dilimlenmi ananas islenmis
Ananas,Dr. Oetker Toz İçecek Mango Ananas 90 Gr,ananas,reject,1.0,Toz icecek islenmis urun
Salatalik,Salatalık 1 Kg,salatali,exact,1.0,Ayni urun paket 1 kg
Salatalik,Çengelköy Salatalık 1 Kg,salatali_cengelkoy,kg_equivalent,1.0,Cengelkoy salatali paket 1 kg
Salatalik,Çengelköy Salatalık 500 Gr,salatali_cengelkoy,kg_equivalent,1.0,Cengelkoy salatali paket 500 gr
Salatalik,Çengel Salatalık Gurme 1 Paket,salatali_cengelkoy,kg_equivalent,1.0,Cengelkoy salatali gurme paket
Salatalik,Eko Salatalık 1 Kg,salatali,kg_equivalent,1.0,Eko salatali paket 1 kg
Mantar,Mantar Tabak 300 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 300 gr
Mantar,Mantar 400 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 400 gr
Mantar,Mantar Paket 400 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 400 gr
Mantar,Mantar 300 Gr,mantar_kultur,kg_equivalent,1.0,Kultur mantari paket 300 gr
Mantar,Mantar Izgara 1 Kg,mantar_kultur,weak,1.0,Izgara mantari islenmis
Mantar,Mantar Shiitake 200 Gr,mantar_shiitake,weak,1.0,Shiitake mantari varyete farki
Mantar,Dilim Mantar 400 Gr,mantar_kultur,weak,1.0,Dilim mantari islenmis
Mantar,İstiridye Mantar 200 Gr,mantar_istiriye,weak,1.0,Istiriye mantari varyete farki
Soğan Kuru,Kuru Soğan 1 Kg,sogan_kuru,exact,1.0,Kuru sogan paket 1 kg
Soğan Kuru,Eko Kuru Soğan 1 Kg,sogan_kuru,kg_equivalent,1.0,Eko kuru sogan paket 1 kg
Soğan Kuru,Kuru Soğan File 1 Kg,sogan_kuru,kg_equivalent,1.0,Kuru sogan file paket 1 kg
Soğan Kuru,Soğan 1 Kg,sogan,weak,1.0,Taze sogan kuru ile farkli islem
Soğan Kuru,Nimet Dondurulmuş Soğan Halkası 450 Gr,sogan_kuru,weak,1.0,Dondurulmus sogan islenmis
Soğan Kuru,Kuru Dolmalık Patlıcan 18 Adet,sogan_kuru,reject,1.0,Patlican farkli sebze
Soğan Kuru,Superfresh Soğan 450 Gr,sogan,weak,1.0,Taze sogan kuru ile farkli islem
Soğan Kuru,Taze Soğan 1 Demet,sogan_kuru,weak,1.0,Taze sogan kuru ile farkli islem
Soğan Kuru,Feast Gurme Soğan Halka 450 Gr,sogan_kuru,weak,1.0,Gurme dondurulmus sogan
Soğan Kuru,Feast Küp Soğan 1 Kg,sogan_kuru,weak,1.0,Kup kuru sogan islenmis
Soğan Kuru,Kuru Üzüm Promosyon 300 Gr,sogan_kuru,reject,1.0,Uzum farkli meyve
Soğan Kuru,Arpacık Soğan 1 Kg,sogan_kuru,weak,1.0,Arpacik sogan varyete farki
Marul Kivircik,Eurofresh Yıkanmış Kıvırcık Marul 150 Gr,marul_kivirik,exact,1.0,Kivirik marul yikanmis paket 150 gr
Marul Kivircik,Göbek Marul 1 Adet,marul_gobek,weak,1.0,Gobek marul varyete farki
Marul Kivircik,Kıvırcık 1 Adet,marul_kivirik,exact,1.0,Ayni urun paket 1 adet
Marul Kivircik,Marul 1 Adet,marul,weak,1.0,Genel marul kivirik ile farkli
Marul Kivircik,Kıvırcık Salata 1 Adet,marul_kivirik,kg_equivalent,1.0,Kivirik salata paket 1 adet
Marul Kivircik,Kıvırcık Demet 1 Adet,marul_kivirik,kg_equivalent,1.0,Kivirik demet paket 1 adet
Marul Kivircik,Çıtır Marul 1 Adet,marul_citir,weak,1.0,Citir marul varyete farki
Marul Kivircik,Eurofresh Yıkanmış Yaprak Marul 250 Gr,marul_kivirik,kg_equivalent,1.0,Yikanmis yaprak marul paket 250 gr
Mango,Mango 1 Adet,mango,exact,1.0,Ayni urun paket 1 adet
Mango,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,mango,reject,1.0,Smoothie islenmis urun
Mango,Lavi Smoothie Mango Muz Ananas Avokado 150 Gr,mango,reject,1.0,Smoothie islenmis urun
Mango,Mango Gurme Yemeye Hazır 1 Adet,mango,kg_equivalent,1.0,Mango gurme paket 1 adet
Mango,Dilimlenmiş Taze Mango 125 Gr,mango,weak,1.0,Dilimlenmi mango islenmis
Mango,Verita Fresh Cut Mango 125 Gr,mango,weak,1.0,Fresh cut mango islenmis
Mango,Dr. Oetker Toz İçecek Mango Ananas 90 Gr,mango,reject,1.0,Toz icecek islenmis urun
Elma,Starking Elma 1 Kg,elma_starking,kg_equivalent,1.0,Starking elma paket 1 kg
Elma,Golden Elma 1 Kg,elma_golden,kg_equivalent,1.0,Golden elma paket 1 kg
Elma,Granny Smith Elma 1 Kg,elma_granny_smith,kg_equivalent,1.0,Granny smith elma paket 1 kg
Elma,Ekonomik Elma 1 Kg,elma_ekonomik,kg_equivalent,1.0,Ekonomik elma paket 1 kg
Elma,SuperFresh Elma Dilim Patates 1 Kg,elma,reject,1.0,Patates urun farkli
Elma,Granny Elma 1 Kg,elma_granny,kg_equivalent,1.0,Granny elma paket 1 kg
Elma,Torpat Elma Dilim Patates 1 Kg,elma,reject,1.0,Patates urun farkli
Elma,Lavi Mango Elma Ananas Çarkıfelek Meyveli Smoothie 150 Gr,elma,reject,1.0,Smoothie islenmis urun
Elma,Feast Elma Dilim Patates 1 Kg,elma,reject,1.0,Patates urun farkli
Elma,Lavi Dondurulmuş Elma Dilim Patates 1 Kg,elma,reject,1.0,Patates urun farkli
Elma,Atıştırmalık Starking Elma 1 Kg,elma_starking,kg_equivalent,1.0,Starking elma atistirmali paket 1 kg
Elma,Tarım Kredi Dondurulmuş Elma Dilim Patates 1 Kg,elma,reject,1.0,Patates urun farkli
Fesleğen,Diğer Fesleğen Demet 1 Adet,feslegen,kg_equivalent,1.0,Feslegen demet paket 1 adet
Fesleğen,Taze Fesleğen 1 Adet,feslegen,exact,1.0,Ayni urun paket 1 adet
Armut,Deveci Armut 1 Kg,armut_deveci,kg_equivalent,1.0,Deveci armut paket 1 kg
Armut,Santa Maria Armut 1 Kg,armut_santa_maria,kg_equivalent,1.0,Santa maria armut paket 1 kg
Armut,Armut Deveci 1 Adet,armut_deveci,kg_equivalent,1.0,Deveci armut paket 1 adet
Armut,Deveci Armut Gurme 1 Kg,armut_deveci,kg_equivalent,1.0,Deveci armut gurme paket 1 kg
Armut,Armut Santa Maria Gurme 1 Kg,armut_santa_maria,kg_equivalent,1.0,Santa maria armut gurme paket 1 kg
Armut,Ankara Armut 1 Kg,armut_ankara,kg_equivalent,1.0,Ankara armut paket 1 kg
Hindistan Cevizi,Hindistan Cevizi 1 Adet,hindistan_cevizi,exact,1.0,Ayni urun paket 1 adet
Hindistan Cevizi,Hindistan Cevizi 300 Gr,hindistan_cevizi,kg_equivalent,1.0,Hindistan cevizi paket 300 gr
Fasulye,Superfresh Taze Fasulye 450 Gr,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 450 gr
Fasulye,Paket Fasulye 500 Gr,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 500 gr
Fasulye,Çokça Dondurulmuş Taze Fasulye 450 Gr,fasulye_taze,weak,1.0,Dondurulmus fasulye taze ile farkli islem
Fasulye,Feast Taze Fasulye 450 Gr,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 450 gr
Fasulye,Çalı Fasulye 1 Kg,fasulye_cali,weak,1.0,Cali fasulye varyete farki
Fasulye,Fasulye Taze 1 Kg,fasulye_taze,exact,1.0,Taze fasulye paket 1 kg
Fasulye,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_taze,kg_equivalent,1.0,Taze fasulye paket 2.5 kg
Fasulye,Gurme Taze Fasulye 1 Kg,fasulye_taze,exact,1.0,Taze fasulye gurme paket 1 kg
Fasulye,Fasulye 1 Kg,fasulye_taze,exact,1.0,Taze fasulye paket 1 kg
Fasulye,Ayşe Kadın Fasulye 1 Kg,fasulye_taze,kg_equivalent,1.0,Ayse kadin fasulye paket 1 kg
Lahana Beyaz,Beyaz Lahana 1 Kg,lahana_beyaz,exact,1.0,Beyaz lahana varyete 1 kg
Lahana Beyaz,Kırmızı Lahana 1 Kg,lahana_kirmizi,weak,1.0,Kirmizi lahana varyete farki
Lahana Beyaz,Beyaz Hindiba 1 Kg,lahana_beyaz,reject,1.0,Hindiba farkli sebze
Lahana Beyaz,Beyaz Nektarin Kg,lahana_beyaz,reject,1.0,Nektarin meyve farkli
Lahana Beyaz,Lahana Kara 1 Kg,lahana_kara,weak,1.0,Lahana kara varyete farki
Lahana Beyaz,Beyaz Turp 1 Kg,lahana_beyaz,reject,1.0,Turp farkli sebze
Lahana Beyaz,Beyaz Üzüm 1 Kg,lahana_beyaz,reject,1.0,Uzum meyve farkli
Pirasa,Pırasa 1 Kg,pirasa,exact,1.0,Ayni urun paket 1 kg
Bamya,Mutfağım Dondurulmuş Bamya 450 Gr,bamya,weak,1.0,Dondurulmus bamya taze ile farkli islem
Bamya,Feast Bamya 450 Gr,bamya,kg_equivalent,1.0,Bamya paket 450 gr
Bamya,Superfresh Sivri Bamya 450 Gr,bamya_sivri,weak,1.0,Sivri bamya varyete farki
Bamya,Superfresh Ege'den Sultani Bamya 450 Gr,bamya_sultani,weak,1.0,Sultani bamya varyete farki
Bamya,Superfresh Bamya 450 Gr,bamya,kg_equivalent,1.0,Bamya paket 450 gr
Bamya,Superfresh Dondurulmuş Sivri Bamya 450 Gr,bamya_sivri,weak,1.0,Dondurulmus sivri bamya islenmis
Bamya,Çokça Dondurulmuş Bamya 450 Gr,bamya,weak,1.0,Dondurulmus bamya taze ile farkli islem
Bamya,Süperfresh Sultani Bamya 450 Gr,bamya_sultani,weak,1.0,Sultani bamya varyete farki
Bamya,Feast Sivri Bamya 0-6 Cm 2.5 Kg,bamya_sivri,weak,1.0,Sivri bamya varyete farki
Bamya,Bi Gram Kurutulmuş Çiçek Bamya 90 Gr,bamya,reject,1.0,Kurutulmus islenmis urun
Bamya,Bamya 1 Kg,bamya,exact,1.0,Ayni urun paket 1 kg
Kestane,Kestane Mantarı 350 Gr,kestane,reject,1.0,Mantar farkli sebze
