hal_product,market_product,product_canonical,confidence,unit_conversion_factor,reason
Kıvırcık,Kıvırcık 1 Adet,eurofresh_yikanmis_kivircik_marul,kg_equivalent,1.0,Ayni urun farkli paketaj
Kıvırcık,Kıvırcık Salata 1 Adet,eurofresh_yikanmis_kivircik_marul,kg_equivalent,1.0,Ayni urun farkli paketaj
Kıvırcık,Kıvırcık Demet 1 Adet,eurofresh_yikanmis_kivircik_marul,kg_equivalent,1.0,Ayni urun farkli paketaj
Kıvırcık,Eurofresh Yıkanmış Kıvırcık Marul 150 Gr,eurofresh_yikanmis_kivircik_marul,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlıcan I.,Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan I.,Kuru Dolmalık Patlıcan 18 Adet,bostan_patlican,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlıcan I.,Kemer Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan I.,Tagem Topak Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan I.,Zel Zeytinyağlı Sumaklı Kuru Patlıcan Dolma 200 Gr,bostan_patlican,kg_equivalent,1.0,Ayni urun farkli paketaj
Patlıcan I.,Bostan Patlıcan 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Patlıcan I.,Patlıcan Paket 1 Kg,bostan_patlican,exact,1.0,Ayni urun ve paketaj (1 Kg)
Ginger (Zencefil),Zencefil 250 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Ginger (Zencefil),Zencefil Paket 200 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Ginger (Zencefil),Zencefil Taze 1 Kg,zencefil,exact,1.0,Ayni urun ve paketaj (1 Kg)
Ginger (Zencefil),Zencefil 200 Gr,zencefil,kg_equivalent,1.0,Ayni urun farkli paketaj
Muz (1. Kalite),İthal Muz 1 Kg,eko_yerli_muz,exact,1.0,Ayni urun ve paketaj (1 Kg)
Muz (1. Kalite),Yerli Muz 1 Kg,eko_yerli_muz,exact,1.0,Ayni urun ve paketaj (1 Kg)
Muz (1. Kalite),Lavi Smoothie Mango Muz Ananas Avokado 150 Gr,eko_yerli_muz,kg_equivalent,1.0,Ayni urun farkli paketaj
Muz (1. Kalite),Lavi Smoothie Muz Ahududu Yaban Mersini 150 Gr,eko_yerli_muz,kg_equivalent,1.0,Ayni urun farkli paketaj
Muz (1. Kalite),Muz Saksı 1 Adet,eko_yerli_muz,kg_equivalent,1.0,Ayni urun farkli paketaj
Muz (1. Kalite),Eko Yerli Muz 1 Kg,eko_yerli_muz,exact,1.0,Ayni urun ve paketaj (1 Kg)
Muz (1. Kalite),İthal Olgun Muz 1 Kg,eko_yerli_muz,exact,1.0,Ayni urun ve paketaj (1 Kg)
Muz (1. Kalite),Milkten Milkino Muz-Çilek-Orman Meyveli Taze Peynir 6x45 Gr,eko_yerli_muz,kg_equivalent,1.0,Ayni urun farkli paketaj
Göbek Salata,Göbek Salata 1 Adet,eurofresh_dogranmis_gobek_salata,kg_equivalent,1.0,Ayni urun farkli paketaj
Göbek Salata,Eurofresh Doğranmış Göbek Salata 200 Gr,eurofresh_dogranmis_gobek_salata,kg_equivalent,1.0,Ayni urun farkli paketaj
Göbek Salata,Göbek Marul 1 Adet,eurofresh_dogranmis_gobek_salata,kg_equivalent,1.0,Ayni urun farkli paketaj
Göbek Salata,Üstad Kelle Göbek Kaşar Peyniri 400 Gr,eurofresh_dogranmis_gobek_salata,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Çengelköy Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salata (Çengelköy) Silor,Çengelköy Salatalık 500 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,K.Akdeniz Salata 1 Adet,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Atom Salata 1 Adet,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Kıvırcık Salata 1 Adet,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Göbek Salata 1 Adet,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Eurofresh Doğranmış Göbek Salata 200 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Chef Salata 230 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Fresh Mix Salata 200 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salata (Çengelköy) Silor,Karışık Akdeniz Salata 150 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalık I.,Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salatalık I.,Çengelköy Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Salatalık I.,Çengelköy Salatalık 500 Gr,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalık I.,Çengel Salatalık Gurme 1 Paket,cengelkoy_salatalik,kg_equivalent,1.0,Ayni urun farkli paketaj
Salatalık I.,Eko Salatalık 1 Kg,cengelkoy_salatalik,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Kırmızı Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Kırmızı Biber Paket 300 Gr,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Kırmızı Balık),Kuru Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Superfresh Soğan 450 Gr,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Kırmızı Balık),Kırmızı Lahana 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Taze Soğan 1 Demet,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Kırmızı Balık),Feast Gurme Soğan Halka 450 Gr,arpacik_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Kırmızı Balık),Feast Küp Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Kırmızı Dolma Biber 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Kırmızı Balık),Arpacık Soğan 1 Kg,arpacik_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Taze),Taze Soğan 1 Demet,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Taze),Taze Soğan 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Taze),Soğan 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Taze),Kuru Soğan 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Taze),Superfresh Soğan 450 Gr,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Taze),Taze Sarımsak 250 Gr,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Taze),Feast Gurme Soğan Halka 450 Gr,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Taze),Feast Küp Soğan 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Taze),Taze Soyulmuş Enginar 5 Adet,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Soğan (Taze),Arpacık Soğan 1 Kg,taze_sogan,exact,1.0,Ayni urun ve paketaj (1 Kg)
Soğan (Taze),İnci Soğan Halkası 450 Gr,taze_sogan,kg_equivalent,1.0,Ayni urun farkli paketaj
Fasülye (Yer),Çokça Dondurulmuş Taze Fasulye 450 Gr,fasulye_yer,kg_equivalent,1.0,Dondurulmus aynı cesit kg degi_tirilebilir
Kivi (Yerli),Kivi 1 Kg,kivi_yerli,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kivi (Yerli),Kivi 250 Gr,kivi_yerli,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kivi (Yerli),Kivi İthal 1 Kg,kivi_yerli,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kivi (Yerli),Kivi Paket 500 Gr,kivi_yerli,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasülye (Çalı),Çokça Dondurulmuş Taze Fasulye 450 Gr,fasulye_cali,kg_equivalent,1.0,Dondurulmus aynı cesit kg degi_tirilebilir
Erik (Anjelik),Erik Angelica 1 Kg,erik_anjelik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Starkin),SuperFresh Elma Dilim Patates 1 Kg,elma_starkin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Starkin),Torpat Elma Dilim Patates 1 Kg,elma_starkin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Starkin),Feast Elma Dilim Patates 1 Kg,elma_starkin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Biber(Sivri Kıl),Biber Sivri Gurme 1 Kg,biber_sivri_kil,kg_equivalent,1.0,Ayni urun degisik paket boyut
Armut (Margarin),Armut Deveci 1 Adet,armut_margarin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Armut (Margarin),Armut Santa Maria Gurme 1 Kg,armut_margarin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates Bebe,Patates 1 Kg,patates_bebe,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates Bebe,Superfresh Patates 1 Kg,patates_bebe,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates  Salkim,Domates Pembe 1 Kg,domates_salkim,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates  Salkim,Domates 1 Kg,domates_salkim,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kıvırcık Kırmızı(Lolorosso),Kıvırcık 1 Adet,kivircik_kirmizi_lolorosso,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kıvırcık Kırmızı(Lolorosso),Kıvırcık Salata 1 Adet,kivircik_kirmizi_lolorosso,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kıvırcık Kırmızı(Lolorosso),Kıvırcık Demet 1 Adet,kivircik_kirmizi_lolorosso,kg_equivalent,1.0,Ayni urun degisik paket boyut
Karpuz (1.Kalite),Karpuz 1 Kg,karpuz_1_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Karpuz (1.Kalite),Karpuz Çekirdeksiz 1 Kg,karpuz_1_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mantar (İSti̇Ri̇Dye),Mantar Tabak 300 Gr,mantar_i_sti_ri_dye,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mantar (İSti̇Ri̇Dye),Mantar 400 Gr,mantar_i_sti_ri_dye,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mantar (İSti̇Ri̇Dye),Mantar Paket 400 Gr,mantar_i_sti_ri_dye,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mantar (İSti̇Ri̇Dye),Mantar 300 Gr,mantar_i_sti_ri_dye,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mantar (İSti̇Ri̇Dye),Mantar Izgara 1 Kg,mantar_i_sti_ri_dye,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mantar (İSti̇Ri̇Dye),Mantar Shiitake 200 Gr,mantar_i_sti_ri_dye,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm Sanayi̇,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_sanayi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Beyaz Lahana,Beyaz Lahana 1 Kg,beyaz_lahana,kg_equivalent,1.0,Ayni urun degisik paket boyut
Beyaz Lahana,Beyaz Hindiba 1 Kg,beyaz_lahana,kg_equivalent,1.0,Ayni urun degisik paket boyut
Beyaz Lahana,Sütaş Beyaz Peynir 700 Gr,beyaz_lahana,kg_equivalent,1.0,Ayni urun degisik paket boyut
Beyaz Lahana,Ahir Beyaz Peynir 750 Gr,beyaz_lahana,kg_equivalent,1.0,Ayni urun degisik paket boyut
Marul K.,Marul 1 Adet,marul_k,kg_equivalent,1.0,Ayni urun degisik paket boyut
Marul G.,Marul 1 Adet,marul_g,kg_equivalent,1.0,Ayni urun degisik paket boyut
Marul A.,Marul 1 Adet,marul_a,kg_equivalent,1.0,Ayni urun degisik paket boyut
Lahana Kırmızı,Lahana Kara 1 Kg,lahana_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Lahana Bürüksel,Lahana Kara 1 Kg,lahana_buruksel,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kekik,Kekik 1 Demet,kekik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kekik,Sek Kekik Zeytin Sürülebilir Peynir 150 Gr,kekik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Superfresh Taze Fasulye 450 Gr,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Paket Fasulye 500 Gr,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Feast Taze Fasulye 450 Gr,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Fasulye Taze 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Gurme Taze Fasulye 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Fasulye 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Nazende,Ayşe Kadın Fasulye 1 Kg,fasulye_nazende,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Ayşe Kadın Fasulye 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Superfresh Taze Fasulye 450 Gr,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Paket Fasulye 500 Gr,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Feast Taze Fasulye 450 Gr,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Fasulye Taze 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Gurme Taze Fasulye 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Ayşe Kadın,Fasulye 1 Kg,fasulye_ayse_kadin,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salkım,Domates 1 Kg,domates_salkim,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salçalık,Domates Pembe 1 Kg,domates_salcalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Salçalık,Domates 1 Kg,domates_salcalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Beef,Domates Pembe 1 Kg,domates_beef,kg_equivalent,1.0,Ayni urun degisik paket boyut
Domates Beef,Domates 1 Kg,domates_beef,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates Eski,Patates 1 Kg,patates_eski,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates Eski,Superfresh Patates 1 Kg,patates_eski,kg_equivalent,1.0,Ayni urun degisik paket boyut
Turp Vezir,Turp 1 Kg,turp_vezir,kg_equivalent,1.0,Ayni urun degisik paket boyut
Turp Kırmızı,Turp 1 Kg,turp_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Turp Fındık,Turp 1 Kg,turp_findik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Taze Sarımsak 250 Gr,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Sarımsak Taze Baş 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Sarımsak 1 Kg,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Taze,Sarımsak File 250 Gr,sarimsak_taze,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Sarımsak 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Sarımsak File 250 Gr,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Taze Sarımsak 250 Gr,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Sarımsak Kuru,Sarımsak Taze Baş 1 Kg,sarimsak_kuru,kg_equivalent,1.0,Ayni urun degisik paket boyut
Salatalık Çıtır,Salatalık 1 Kg,salatalik_citir,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patlıcan Tophane,Patlıcan 1 Kg,patlican_tophane,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patlıcan Tophane,Patlıcan Paket 1 Kg,patlican_tophane,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kayısı Şekerpare,Kayısı 1 Kg,kayisi_sekerpare,kg_equivalent,1.0,Ayni urun degisik paket boyut
İNcir (Beyaz),İncir Beyaz 1 Kg,i_ncir_beyaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Erik Papaz,Erik Angelica 1 Kg,erik_papaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Golden ),SuperFresh Elma Dilim Patates 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Golden ),Torpat Elma Dilim Patates 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma (Golden ),Feast Elma Dilim Patates 1 Kg,elma_golden,kg_equivalent,1.0,Ayni urun degisik paket boyut
Biber Kıl Sivri,Biber Sivri Gurme 1 Kg,biber_kil_sivri,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm Red Globe,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_red_globe,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm Çekirdeksiz,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_cekirdeksiz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Mandalina Satsuma,Mandalina 1 Kg,mandalina_satsuma,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Portakal Sıkmalık 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Portakal 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Portakal Valencia 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Sıkmalık,Portakal Washington 1 Kg,portakal_sikmalik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Portakal Valencia 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Portakal 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Portakal Sıkmalık 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Portakal Valencia,Portakal Washington 1 Kg,portakal_valencia,kg_equivalent,1.0,Ayni urun degisik paket boyut
Erik Anjelika,Erik Angelica 1 Kg,erik_anjelika,kg_equivalent,1.0,Ayni urun degisik paket boyut
Marul (Kivircik),Marul 1 Adet,marul_kivircik,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Superfresh Taze Fasulye 450 Gr,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Paket Fasulye 500 Gr,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Feast Taze Fasulye 450 Gr,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Fasulye Taze 1 Kg,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Feast Taze Fasulye 3-5 Cm 2.5 Kg,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Gurme Taze Fasulye 1 Kg,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Fasulye 1 Kg,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Fasulye Çalı,Ayşe Kadın Fasulye 1 Kg,fasulye_cali,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan (Kirmizi),Soğan 1 Kg,sogan_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan (Kirmizi),Superfresh Soğan 450 Gr,sogan_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan (Kirmizi),Taze Soğan 1 Demet,sogan_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan (Kirmizi),Feast Gurme Soğan Halka 450 Gr,sogan_kirmizi,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kuşkonmaz,Lavi Kuşkonmaz 350 Gr,kuskonmaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kuşkonmaz,Kuşkonmaz 300 Gr,kuskonmaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kuşkonmaz,Kuşkonmaz Paket 300 Gr,kuskonmaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm  Beyaz,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_beyaz,kg_equivalent,1.0,Ayni urun degisik paket boyut
Üzüm  Si̇Yah,Üzüm Siyah Çekirdeksiz 1 Kg,uzum_si_yah,kg_equivalent,1.0,Ayni urun degisik paket boyut
Havuç I.,Havuç 1 Kg,havuc_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Havuç I.,Havuç Paket 350 Gr,havuc_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek(I.),Çilek 1 Kg,cilek_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek(I.),Çilek 400 Gr,cilek_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek(I.),Çilek Fidesi 1 Adet,cilek_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek(I.),Feast Çilek 400 Gr,cilek_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Çilek(I.),Çilek 1 Adet,cilek_i,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates (2.Kalite),Patates 1 Kg,patates_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patates (2.Kalite),Superfresh Patates 1 Kg,patates_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Nane Ii.,Nane 1 Adet,nane_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Nane Ii.,Nane 250 Gr,nane_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Nane Ii.,Nane 1 Kg,nane_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Marul Ii.,Marul 1 Adet,marul_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Göbek Salata (2.Kalite),Göbek Salata 1 Adet,gobek_salata_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Göbek Salata (2.Kalite),Göbek Marul 1 Adet,gobek_salata_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Ispanak Ii.,Superfresh Ispanak 450 Gr,ispanak_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Ispanak Ii.,Feast Ispanak 450 Gr,ispanak_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Ispanak Ii.,Ispanak 1 Kg,ispanak_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Ispanak Ii.,Ispanak 700 Gr,ispanak_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Ispanak Ii.,Eurofresh Ispanak 700 Gr,ispanak_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Ispanak Ii.,Ispanak Demet 250 Gr,ispanak_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kabak Sakız(Ikinci),Kabak 1 Kg,kabak_sakiz_ikinci,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kabak Sakız(Ikinci),Kabak Bal Bütün 1 Kg,kabak_sakiz_ikinci,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kıvırcık (2.Kalite),Kıvırcık 1 Adet,kivircik_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kıvırcık (2.Kalite),Kıvırcık Salata 1 Adet,kivircik_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Kıvırcık (2.Kalite),Kıvırcık Demet 1 Adet,kivircik_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Muz (2. Kalite),Muz Saksı 1 Adet,muz_2_kalite,kg_equivalent,1.0,Ayni urun degisik paket boyut
Pepino,Pepino 1 Adet,pepino,kg_equivalent,1.0,Ayni urun degisik paket boyut
Roka Ii.,Roka 1 Adet,roka_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Roka Ii.,Roka 350 Gr,roka_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Salatalık(İKinci),Salatalık 1 Kg,salatalik_i_kinci,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan Kuru Ii.,Soğan 1 Kg,sogan_kuru_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan Kuru Ii.,Superfresh Soğan 450 Gr,sogan_kuru_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan Kuru Ii.,Taze Soğan 1 Demet,sogan_kuru_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Soğan Kuru Ii.,Feast Gurme Soğan Halka 450 Gr,sogan_kuru_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patlıcan (İKinci),Patlıcan 1 Kg,patlican_i_kinci,kg_equivalent,1.0,Ayni urun degisik paket boyut
Patlıcan (İKinci),Patlıcan Paket 1 Kg,patlican_i_kinci,kg_equivalent,1.0,Ayni urun degisik paket boyut
Limon (Çıkma),Limon 1 Kg,limon_cikma,kg_equivalent,1.0,Ayni urun degisik paket boyut
Limon (Çıkma),Limon Lamas 1 Kg,limon_cikma,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Starkin)Ii.,SuperFresh Elma Dilim Patates 1 Kg,elma_starkin_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
Elma(Starkin)Ii.,Torpat Elma Dilim Patates 1 Kg,elma_starkin_ii,kg_equivalent,1.0,Ayni urun degisik paket boyut
